period,client_unique_id,entity_unique_id,account_unique_id,currency,account_open_date,account_close_date,region,days_in_month,fx_rate,deposits_cad,nii_cad,odi_cad,payment_revenue_cad,service_revenue_cad,total_revenue
8/1/2021,AA0099,BB0219,CC00225,CAD,11/12/2018,,EMEA,31,1,112196.76,39.96,0.00,62.00,24.00,125.96
9/1/2021,AA0099,BB0219,CC00225,CAD,11/12/2018,,EMEA,30,1,36558.58,12.86,0.00,132.00,22.50,167.36
10/1/2021,AA0099,BB0219,CC00225,CAD,11/12/2018,,EMEA,31,1,40992.86,14.90,0.00,122.00,27.00,163.90
11/1/2020,AA0099,BB0220,CC00226,CAD,3/17/2021,,EMEA,30,1,263989.67,101.71,0.00,85.00,56.50,243.21
12/1/2020,AA0099,BB0220,CC00226,CAD,3/17/2021,,EMEA,31,1,341648.91,135.10,0.00,125.00,55.00,315.10
1/1/2021,AA0099,BB0220,CC00226,CAD,3/17/2021,,EMEA,31,1,154380.99,56.23,0.00,56.00,56.50,168.73
2/1/2021,AA0099,BB0220,CC00226,CAD,3/17/2021,,EMEA,28,1,138268.23,44.32,0.00,73.00,53.50,170.82
3/1/2021,AA0099,BB0220,CC00226,CAD,3/17/2021,,EMEA,31,1,250557.18,88.81,0.00,44.00,58.00,190.81
4/1/2021,AA0099,BB0220,CC00226,CAD,3/17/2021,,EMEA,30,1,306031.49,103.76,0.00,39.00,58.00,200.76
5/1/2021,AA0099,BB0220,CC00226,CAD,3/17/2021,,EMEA,31,1,225333.65,78.75,0.00,109.00,55.00,242.75
6/1/2021,AA0099,BB0220,CC00226,CAD,3/17/2021,,EMEA,30,1,247302.53,83.76,0.00,90.00,58.00,231.76
7/1/2021,AA0099,BB0220,CC00226,CAD,3/17/2021,,EMEA,31,1,162534.64,57.28,0.00,89.00,58.00,204.28
8/1/2021,AA0099,BB0220,CC00226,CAD,3/17/2021,,EMEA,31,1,293455.72,104.52,0.00,120.00,56.50,281.02
9/1/2021,AA0099,BB0220,CC00226,CAD,3/17/2021,,EMEA,30,1,389153.5,136.87,0.00,63.00,55.00,254.87
10/1/2021,AA0099,BB0220,CC00226,CAD,3/17/2021,,EMEA,31,1,326132.17,118.50,0.00,102.00,56.50,277.00
11/1/2020,AA0100,BB0221,CC00227,USD,4/1/2021,,EMEA,30,1.2987,45.506448,0.01,0.00,0.00,0.00,0.01
12/1/2020,AA0100,BB0221,CC00227,USD,4/1/2021,,EMEA,31,1.27625,41.8227125,0.01,0.00,0.00,0.00,0.01
1/1/2021,AA0100,BB0221,CC00227,USD,4/1/2021,,EMEA,31,1.27875,0,0.00,0.00,0.00,0.00,0.00
2/1/2021,AA0100,BB0221,CC00227,USD,4/1/2021,,EMEA,28,1.2726,0,0.00,0.00,0.00,0.00,0.00
3/1/2021,AA0100,BB0221,CC00227,USD,4/1/2021,,EMEA,31,1.2567,0,0.00,0.00,0.00,0.00,0.00
4/1/2021,AA0100,BB0221,CC00227,USD,4/1/2021,,EMEA,30,1.22915,8.186139,0.00,0.00,0.00,0.00,0.00
5/1/2021,AA0100,BB0221,CC00227,USD,4/1/2021,,EMEA,31,1.207,15.5703,0.00,0.00,0.00,0.00,0.00
6/1/2021,AA0100,BB0221,CC00227,USD,4/1/2021,,EMEA,30,1.2396,0,0.00,0.00,0.00,0.00,0.00
7/1/2021,AA0100,BB0221,CC00227,USD,4/1/2021,,EMEA,31,1.2476,0,0.00,0.00,0.00,0.00,0.00
8/1/2021,AA0100,BB0221,CC00227,USD,4/1/2021,,EMEA,31,1.26165,0,0.00,0.00,0.00,0.00,0.00
9/1/2021,AA0100,BB0221,CC00227,USD,4/1/2021,,EMEA,30,1.2666,0,0.00,0.00,0.00,0.00,0.00
10/1/2021,AA0100,BB0221,CC00227,USD,4/1/2021,,EMEA,31,1.2376,0,0.00,0.00,0.00,0.00,0.00
11/1/2020,AA0101,BB0222,CC00228,CAD,10/27/2021,,EMEA,30,1,467914.21,204.25,0.00,4232.50,71.00,4507.75
12/1/2020,AA0101,BB0222,CC00228,CAD,10/27/2021,,EMEA,31,1,-12967.02,40.86,45.99,7234.50,71.00,7392.35
1/1/2021,AA0101,BB0222,CC00228,CAD,10/27/2021,,EMEA,31,1,-15395.29,30.00,35.61,4688.50,121.00,4875.11
2/1/2021,AA0101,BB0222,CC00228,CAD,10/27/2021,,EMEA,28,1,32923.2,47.78,0.00,4963.00,45.00,5055.78
3/1/2021,AA0101,BB0222,CC00228,CAD,10/27/2021,,EMEA,31,1,-35914.48,33.76,46.49,6390.50,47.00,6517.75
4/1/2021,AA0101,BB0222,CC00228,CAD,10/27/2021,,EMEA,30,1,69692.24,42.71,0.00,6001.00,48.00,6091.71
5/1/2021,AA0101,BB0222,CC00228,CAD,10/27/2021,,EMEA,31,1,10825.35,25.82,0.00,5816.50,46.50,5888.82
6/1/2021,AA0101,BB0222,CC00228,CAD,10/27/2021,,EMEA,30,1,162209.53,54.94,0.00,6376.50,47.50,6478.94
7/1/2021,AA0101,BB0222,CC00228,CAD,10/27/2021,,EMEA,31,1,482122.09,172.29,0.00,4142.50,47.00,4361.79
8/1/2021,AA0101,BB0222,CC00228,CAD,10/27/2021,,EMEA,31,1,-47845.65,47.40,64.44,3832.50,47.00,3991.34
9/1/2021,AA0101,BB0222,CC00228,CAD,10/27/2021,,EMEA,30,1,-89963.12,43.92,75.56,3676.50,46.00,3841.98
10/1/2021,AA0101,BB0222,CC00228,CAD,10/27/2021,,EMEA,31,1,656196.81,464.97,0.00,4567.50,72.00,5104.47
11/1/2020,AA0101,BB0223,CC00229,CAD,9/12/2019,,EMEA,30,1,3156684.96,1216.20,0.00,280.00,133.50,1629.70
12/1/2020,AA0101,BB0223,CC00229,CAD,9/12/2019,,EMEA,31,1,3505444.51,1386.21,0.00,315.00,131.00,1832.21
1/1/2021,AA0101,BB0223,CC00229,CAD,9/12/2019,,EMEA,31,1,3078251.67,1121.24,0.00,215.00,114.00,1450.24
2/1/2021,AA0101,BB0223,CC00229,CAD,9/12/2019,,EMEA,28,1,3235036.18,1036.98,0.00,315.00,116.50,1468.48
3/1/2021,AA0101,BB0223,CC00229,CAD,9/12/2019,,EMEA,31,1,3220486.3,1141.51,0.00,240.00,136.50,1518.01
4/1/2021,AA0101,BB0223,CC00229,CAD,9/12/2019,,EMEA,30,1,3052975.16,1035.08,0.00,253.00,137.50,1425.58
5/1/2021,AA0101,BB0223,CC00229,CAD,9/12/2019,,EMEA,31,1,1420875.55,496.58,0.00,247.00,117.00,860.58
6/1/2021,AA0101,BB0223,CC00229,CAD,9/12/2019,,EMEA,30,1,663684.35,224.79,0.00,335.00,135.00,694.79
7/1/2021,AA0101,BB0223,CC00229,CAD,9/12/2019,,EMEA,31,1,1071059.03,377.47,0.00,221.00,121.00,719.47
8/1/2021,AA0101,BB0223,CC00229,CAD,9/12/2019,,EMEA,31,1,3030549.68,1079.37,0.00,218.00,130.50,1427.87
9/1/2021,AA0101,BB0223,CC00229,CAD,9/12/2019,,EMEA,30,1,3744814.93,1317.10,0.00,225.00,120.00,1662.10
10/1/2021,AA0101,BB0223,CC00229,CAD,9/12/2019,,EMEA,31,1,3144215.88,1142.47,0.00,250.00,122.50,1514.97
11/1/2020,AA0102,BB0224,CC00230,CAD,6/17/2020,,EMEA,30,1,9374.91,78.24,0.00,840.50,252.00,1170.74
12/1/2020,AA0102,BB0224,CC00230,CAD,6/17/2020,,EMEA,31,1,-43971.13,255.87,273.26,1250.00,303.00,2082.13
1/1/2021,AA0102,BB0224,CC00230,CAD,6/17/2020,,EMEA,31,1,-30863,218.20,229.44,845.50,277.00,1570.14
2/1/2021,AA0102,BB0224,CC00230,CAD,6/17/2020,,EMEA,28,1,-16897.29,250.63,256.05,685.00,275.50,1467.18
3/1/2021,AA0102,BB0224,CC00230,CAD,6/17/2020,,EMEA,31,1,1047699.31,371.36,0.00,667.50,197.00,1235.86
4/1/2021,AA0102,BB0224,CC00230,CAD,6/17/2020,,EMEA,30,1,869171.94,294.69,0.00,730.00,193.50,1218.19
5/1/2021,AA0102,BB0224,CC00230,CAD,6/17/2020,,EMEA,31,1,1545543.32,540.15,0.00,681.00,191.00,1412.15
6/1/2021,AA0102,BB0224,CC00230,CAD,6/17/2020,,EMEA,30,1,2254432.87,763.57,0.00,891.50,206.50,1861.57
7/1/2021,AA0102,BB0224,CC00230,CAD,6/17/2020,,EMEA,31,1,2359132.04,831.43,0.00,814.00,211.00,1856.43
8/1/2021,AA0102,BB0224,CC00230,CAD,6/17/2020,,EMEA,31,1,2876590.76,1024.54,0.00,795.00,198.00,2017.54
9/1/2021,AA0102,BB0224,CC00230,CAD,6/17/2020,,EMEA,30,1,2175044.69,764.99,0.00,790.00,170.50,1725.49
10/1/2021,AA0102,BB0224,CC00230,CAD,6/17/2020,,EMEA,31,1,2089529.34,759.24,0.00,770.50,181.00,1710.74
11/1/2020,AA0103,BB0225,CC00231,USD,1/13/2021,,EMEA,30,1.2987,26530.05139,3.15,0.00,0.00,3896.10,3899.25
12/1/2020,AA0103,BB0225,CC00231,USD,1/13/2021,,EMEA,31,1.27625,24724119.89,3175.04,0.00,0.00,3828.75,7003.79
1/1/2021,AA0103,BB0225,CC00231,USD,1/13/2021,,EMEA,31,1.27875,43553336.87,4825.26,0.00,0.00,3836.25,8661.51
2/1/2021,AA0103,BB0225,CC00231,USD,1/13/2021,,EMEA,28,1.2726,20466995.29,1820.53,0.00,0.00,3817.80,5638.33
3/1/2021,AA0103,BB0225,CC00231,USD,1/13/2021,,EMEA,31,1.2567,18253272.09,1688.98,0.00,0.00,3770.10,5459.08
4/1/2021,AA0103,BB0225,CC00231,USD,1/13/2021,,EMEA,30,1.22915,6152667.029,571.93,0.00,0.00,3687.45,4259.38
5/1/2021,AA0103,BB0225,CC00231,USD,1/13/2021,,EMEA,31,1.207,5843272.057,485.09,0.00,0.00,3621.00,4106.09
6/1/2021,AA0103,BB0225,CC00231,USD,1/13/2021,,EMEA,30,1.2396,12396363.75,895.14,0.00,0.00,1239.60,2134.74
7/1/2021,AA0103,BB0225,CC00231,USD,1/13/2021,,EMEA,31,1.2476,24151818.52,1950.41,0.00,0.00,1247.60,3198.01
8/1/2021,AA0103,BB0225,CC00231,USD,1/13/2021,,EMEA,31,1.26165,3691145.969,285.09,0.00,0.00,1261.65,1546.74
9/1/2021,AA0103,BB0225,CC00231,USD,1/13/2021,,EMEA,30,1.2666,47624435.42,3325.39,0.00,0.00,1266.60,4591.99
10/1/2021,AA0103,BB0225,CC00231,USD,1/13/2021,,EMEA,31,1.2376,18685663.49,1362.22,0.00,0.00,1237.60,2599.82
11/1/2020,AA0104,BB0226,CC00232,CAD,3/25/2018,10/18/2021,EMEA,30,1,275204.13,106.03,0.00,945.50,94.00,1145.53
12/1/2020,AA0104,BB0226,CC00232,CAD,3/25/2018,10/18/2021,EMEA,31,1,389777.5,154.14,0.00,1073.00,92.00,1319.14
1/1/2021,AA0104,BB0226,CC00232,CAD,3/25/2018,10/18/2021,EMEA,31,1,1231860.18,448.70,0.00,945.00,90.00,1483.70
2/1/2021,AA0104,BB0226,CC00232,CAD,3/25/2018,10/18/2021,EMEA,28,1,456125.61,146.21,0.00,910.50,91.00,1147.71
3/1/2021,AA0104,BB0226,CC00232,CAD,3/25/2018,10/18/2021,EMEA,31,1,450644.99,159.73,0.00,1102.00,97.00,1358.73
4/1/2021,AA0104,BB0226,CC00232,CAD,3/25/2018,10/18/2021,EMEA,30,1,709014.65,240.39,0.00,1087.50,99.00,1426.89
5/1/2021,AA0104,BB0226,CC00232,CAD,3/25/2018,10/18/2021,EMEA,31,1,401114.79,140.18,0.00,825.00,90.00,1055.18
6/1/2021,AA0104,BB0226,CC00232,CAD,3/25/2018,10/18/2021,EMEA,30,1,984173.25,333.34,0.00,1150.50,94.00,1577.84
7/1/2021,AA0104,BB0226,CC00232,CAD,3/25/2018,10/18/2021,EMEA,31,1,538101.96,189.64,0.00,847.00,102.50,1139.14
8/1/2021,AA0104,BB0226,CC00232,CAD,3/25/2018,10/18/2021,EMEA,31,1,296117.85,105.47,0.00,1186.50,100.50,1392.47
9/1/2021,AA0104,BB0226,CC00232,CAD,3/25/2018,10/18/2021,EMEA,30,1,653110.58,229.71,0.00,1177.00,102.50,1509.21
10/1/2021,AA0104,BB0226,CC00232,CAD,3/25/2018,10/18/2021,EMEA,31,1,383619.01,139.39,0.00,1213.00,103.50,1455.89
11/1/2020,AA0105,BB0227,CC00233,USD,3/1/2021,,EMEA,30,1.2987,304630224.7,36159.78,0.00,0.00,64.94,36224.71
12/1/2020,AA0105,BB0227,CC00233,USD,3/1/2021,,EMEA,31,1.27625,458910203.3,58932.74,0.00,0.00,63.81,58996.55
1/1/2021,AA0105,BB0227,CC00233,USD,3/1/2021,,EMEA,31,1.27875,481139212.8,53305.28,0.00,0.00,63.94,53369.22
2/1/2021,AA0105,BB0227,CC00233,USD,3/1/2021,,EMEA,28,1.2726,327555357.9,29135.87,0.00,0.00,63.63,29199.50
3/1/2021,AA0105,BB0227,CC00233,USD,3/1/2021,,EMEA,31,1.2567,521607318.9,48264.33,0.00,0.00,62.84,48327.16
4/1/2021,AA0105,BB0227,CC00233,USD,3/1/2021,,EMEA,30,1.22915,517510672.5,48106.07,0.00,0.00,61.46,48167.52
5/1/2021,AA0105,BB0227,CC00233,USD,3/1/2021,,EMEA,31,1.207,516236712.4,42850.66,0.00,0.00,60.35,42911.01
6/1/2021,AA0105,BB0227,CC00233,USD,3/1/2021,,EMEA,30,1.2396,416794950.9,30070.83,0.00,0.00,61.98,30132.81
7/1/2021,AA0105,BB0227,CC00233,USD,3/1/2021,,EMEA,31,1.2476,290900292.7,23492.06,0.00,0.00,62.38,23554.44
8/1/2021,AA0105,BB0227,CC00233,USD,3/1/2021,,EMEA,31,1.26165,294938360.3,22779.65,0.00,0.00,63.08,22842.73
9/1/2021,AA0105,BB0227,CC00233,USD,3/1/2021,,EMEA,30,1.2666,453804991.6,31687.06,0.00,0.00,63.33,31750.39
10/1/2021,AA0105,BB0227,CC00233,USD,3/1/2021,,EMEA,31,1.2376,528539549.2,38531.41,0.00,0.00,61.88,38593.29
11/1/2020,AA0105,BB0228,CC00234,CAD,12/21/2018,,EMEA,30,1,6361.18,2.45,0.00,1188.50,55.00,1245.95
12/1/2020,AA0105,BB0228,CC00234,CAD,12/21/2018,,EMEA,31,1,16517.88,6.53,0.00,1248.00,57.00,1311.53
1/1/2021,AA0105,BB0228,CC00234,CAD,12/21/2018,,EMEA,31,1,267387.1,97.39,0.00,1188.50,55.00,1340.89
2/1/2021,AA0105,BB0228,CC00234,CAD,12/21/2018,,EMEA,28,1,46600.88,14.94,0.00,958.50,50.50,1023.94
3/1/2021,AA0105,BB0228,CC00234,CAD,12/21/2018,,EMEA,31,1,3662.82,1.86,0.00,1361.50,83.00,1446.36
4/1/2021,AA0105,BB0228,CC00234,CAD,12/21/2018,,EMEA,30,1,59751.69,20.26,0.00,1325.00,57.50,1402.76
5/1/2021,AA0105,BB0228,CC00234,CAD,12/21/2018,,EMEA,31,1,46802.85,16.36,0.00,1159.50,78.50,1254.36
6/1/2021,AA0105,BB0228,CC00234,CAD,12/21/2018,,EMEA,30,1,128318.32,43.46,0.00,1171.50,55.00,1269.96
7/1/2021,AA0105,BB0228,CC00234,CAD,12/21/2018,,EMEA,31,1,148021.47,52.17,0.00,1171.00,58.50,1281.67
8/1/2021,AA0105,BB0228,CC00234,CAD,12/21/2018,,EMEA,31,1,85322.08,30.39,0.00,1410.50,82.00,1522.89
9/1/2021,AA0105,BB0228,CC00234,CAD,12/21/2018,,EMEA,30,1,144754.39,63.66,0.00,1211.50,54.00,1329.16
10/1/2021,AA0105,BB0228,CC00234,CAD,12/21/2018,,EMEA,31,1,364284.49,132.37,0.00,1316.50,55.00,1503.87
11/1/2020,AA0106,BB0229,CC00235,CAD,1/26/2018,,EMEA,30,1,1941879.9,748.16,0.00,96.50,72.00,916.66
12/1/2020,AA0106,BB0229,CC00235,CAD,1/26/2018,,EMEA,31,1,1602038.02,633.52,0.00,63.00,68.50,765.02
1/1/2021,AA0106,BB0229,CC00235,CAD,1/26/2018,,EMEA,31,1,6483992.77,2361.77,0.00,72.00,69.50,2503.27
2/1/2021,AA0106,BB0229,CC00235,CAD,1/26/2018,,EMEA,28,1,4950642.51,1586.92,0.00,103.50,72.50,1762.92
3/1/2021,AA0106,BB0229,CC00235,CAD,1/26/2018,,EMEA,31,1,3491088.02,1237.42,0.00,120.00,77.00,1434.42
4/1/2021,AA0106,BB0229,CC00235,CAD,1/26/2018,,EMEA,30,1,4425399.28,1500.39,0.00,87.50,76.00,1663.89
5/1/2021,AA0106,BB0229,CC00235,CAD,1/26/2018,,EMEA,31,1,3601883.03,1258.81,0.00,108.50,78.50,1445.81
6/1/2021,AA0106,BB0229,CC00235,CAD,1/26/2018,,EMEA,30,1,1185433.98,401.50,0.00,158.50,87.50,647.50
7/1/2021,AA0106,BB0229,CC00235,CAD,1/26/2018,,EMEA,31,1,3592566.57,1266.13,0.00,98.00,81.50,1445.63
8/1/2021,AA0106,BB0229,CC00235,CAD,1/26/2018,,EMEA,31,1,805864.82,287.02,0.00,136.50,85.00,508.52
9/1/2021,AA0106,BB0229,CC00235,CAD,1/26/2018,,EMEA,30,1,554470.92,195.01,0.00,133.00,79.00,407.01
10/1/2021,AA0106,BB0229,CC00235,CAD,1/26/2018,,EMEA,31,1,2671366.48,970.66,0.00,119.00,85.50,1175.16
11/1/2020,AA0106,BB0230,CC00236,CAD,10/3/2018,,EMEA,30,1,149200.94,57.48,0.00,17.50,0.00,74.98
12/1/2020,AA0106,BB0230,CC00236,CAD,10/3/2018,,EMEA,31,1,86494.5,34.20,0.00,7.00,0.00,41.20
1/1/2021,AA0106,BB0230,CC00236,CAD,10/3/2018,,EMEA,31,1,106207.75,38.69,0.00,16.50,0.50,55.69
2/1/2021,AA0106,BB0230,CC00236,CAD,10/3/2018,,EMEA,28,1,83258.41,26.69,0.00,13.50,0.00,40.19
3/1/2021,AA0106,BB0230,CC00236,CAD,10/3/2018,,EMEA,31,1,34544.46,12.24,0.00,7.00,0.50,19.74
4/1/2021,AA0106,BB0230,CC00236,CAD,10/3/2018,,EMEA,30,1,84579.81,28.68,0.00,20.00,0.50,49.18
5/1/2021,AA0106,BB0230,CC00236,CAD,10/3/2018,,EMEA,31,1,117887.79,41.20,0.00,8.00,0.00,49.20
6/1/2021,AA0106,BB0230,CC00236,CAD,10/3/2018,,EMEA,30,1,80451.12,27.25,0.00,14.00,0.00,41.25
7/1/2021,AA0106,BB0230,CC00236,CAD,10/3/2018,,EMEA,31,1,65171.08,22.97,0.00,10.00,0.00,32.97
8/1/2021,AA0106,BB0230,CC00236,CAD,10/3/2018,,EMEA,31,1,46930.24,16.71,0.00,28.00,0.00,44.71
9/1/2021,AA0106,BB0230,CC00236,CAD,10/3/2018,,EMEA,30,1,28773.52,10.12,0.00,17.00,0.00,27.12
10/1/2021,AA0106,BB0230,CC00236,CAD,10/3/2018,,EMEA,31,1,48590.46,17.66,0.00,14.00,0.50,32.16
11/1/2020,AA0106,BB0231,CC00237,CAD,7/27/2019,,EMEA,30,1,3768412.48,1451.88,0.00,454.00,121.00,2026.88
12/1/2020,AA0106,BB0231,CC00237,CAD,7/27/2019,,EMEA,31,1,2716689.13,1074.30,0.00,503.00,99.00,1676.30
1/1/2021,AA0106,BB0231,CC00237,CAD,7/27/2019,,EMEA,31,1,1038031.72,378.10,0.00,300.00,81.00,759.10
2/1/2021,AA0106,BB0231,CC00237,CAD,7/27/2019,,EMEA,28,1,1687854.65,541.04,0.00,412.50,100.00,1053.54
3/1/2021,AA0106,BB0231,CC00237,CAD,7/27/2019,,EMEA,31,1,3252305.44,1152.79,0.00,426.00,121.00,1699.79
4/1/2021,AA0106,BB0231,CC00237,CAD,7/27/2019,,EMEA,30,1,3420576.28,1159.72,0.00,486.00,123.00,1768.72
5/1/2021,AA0106,BB0231,CC00237,CAD,7/27/2019,,EMEA,31,1,3121035.59,1090.76,0.00,430.00,90.00,1610.76
6/1/2021,AA0106,BB0231,CC00237,CAD,7/27/2019,,EMEA,30,1,2863954.26,970.02,0.00,413.00,95.00,1478.02
7/1/2021,AA0106,BB0231,CC00237,CAD,7/27/2019,,EMEA,31,1,2466350.68,869.22,0.00,370.00,93.00,1332.22
8/1/2021,AA0106,BB0231,CC00237,CAD,7/27/2019,,EMEA,31,1,2829316.69,1007.70,0.00,407.00,104.00,1518.70
9/1/2021,AA0106,BB0231,CC00237,CAD,7/27/2019,,EMEA,30,1,4440942.79,1561.93,0.00,402.00,93.00,2056.93
10/1/2021,AA0106,BB0231,CC00237,CAD,7/27/2019,,EMEA,31,1,5003946.86,1818.21,0.00,420.00,95.00,2333.21
11/1/2020,AA0106,BB0232,CC00238,CAD,2/3/2019,,EMEA,30,1,101733.99,39.20,0.00,24.50,15.00,78.70
12/1/2020,AA0106,BB0232,CC00238,CAD,2/3/2019,,EMEA,31,1,101587.67,40.17,0.00,42.00,15.00,97.17
1/1/2021,AA0106,BB0232,CC00238,CAD,2/3/2019,,EMEA,31,1,102853.84,37.46,0.00,35.00,15.50,87.96
2/1/2021,AA0106,BB0232,CC00238,CAD,2/3/2019,,EMEA,28,1,102056.49,32.71,0.00,20.50,16.00,69.21
3/1/2021,AA0106,BB0232,CC00238,CAD,2/3/2019,,EMEA,31,1,100715.47,35.70,0.00,62.50,16.00,114.20
4/1/2021,AA0106,BB0232,CC00238,CAD,2/3/2019,,EMEA,30,1,101034.04,34.25,0.00,34.00,15.50,83.75
5/1/2021,AA0106,BB0232,CC00238,CAD,2/3/2019,,EMEA,31,1,104118.67,36.39,0.00,35.50,16.00,87.89
6/1/2021,AA0106,BB0232,CC00238,CAD,2/3/2019,,EMEA,30,1,100497.21,34.04,0.00,35.00,15.50,84.54
7/1/2021,AA0106,BB0232,CC00238,CAD,2/3/2019,,EMEA,31,1,98778.59,34.81,0.00,31.50,15.50,81.81
8/1/2021,AA0106,BB0232,CC00238,CAD,2/3/2019,,EMEA,31,1,103887.08,37.00,0.00,36.50,16.00,89.50
9/1/2021,AA0106,BB0232,CC00238,CAD,2/3/2019,,EMEA,30,1,102824.01,36.16,0.00,27.50,15.50,79.16
10/1/2021,AA0106,BB0232,CC00238,CAD,2/3/2019,,EMEA,31,1,105083.26,38.18,0.00,42.50,16.00,96.68
11/1/2020,AA0107,BB0233,CC00239,CAD,3/2/2018,,LATAM,30,1,14888.74,5.74,0.00,20.00,28.00,53.74
12/1/2020,AA0107,BB0233,CC00239,CAD,3/2/2018,,LATAM,31,1,12578.27,4.97,0.00,10.00,25.00,39.97
1/1/2021,AA0107,BB0233,CC00239,CAD,3/2/2018,,LATAM,31,1,11775.25,4.29,0.00,30.00,31.00,65.29
2/1/2021,AA0107,BB0233,CC00239,CAD,3/2/2018,,LATAM,28,1,10833.2,3.47,0.00,0.00,28.00,31.47
3/1/2021,AA0107,BB0233,CC00239,CAD,3/2/2018,,LATAM,31,1,4873.7,1.73,0.00,30.00,25.00,56.73
4/1/2021,AA0107,BB0233,CC00239,CAD,3/2/2018,,LATAM,30,1,4088.6,1.39,0.00,0.00,31.00,32.39
5/1/2021,AA0107,BB0233,CC00239,CAD,3/2/2018,,LATAM,31,1,4034.1,1.41,0.00,0.00,28.00,29.41
6/1/2021,AA0107,BB0233,CC00239,CAD,3/2/2018,,LATAM,30,1,3837.72,1.30,0.00,0.00,28.00,29.30
7/1/2021,AA0107,BB0233,CC00239,CAD,3/2/2018,,LATAM,31,1,3769.93,1.33,0.00,0.00,28.00,29.33
8/1/2021,AA0107,BB0233,CC00239,CAD,3/2/2018,,LATAM,31,1,11721.79,4.17,0.00,50.00,28.00,82.17
9/1/2021,AA0107,BB0233,CC00239,CAD,3/2/2018,,LATAM,30,1,9317.76,3.28,0.00,30.00,25.00,58.28
10/1/2021,AA0107,BB0233,CC00239,CAD,3/2/2018,,LATAM,31,1,6722.46,2.44,0.00,45.00,31.00,78.44
11/1/2020,AA0108,BB0234,CC00240,USD,4/5/2019,,LATAM,30,1.2987,14977.92009,1.39,0.00,0.00,7.79,9.18
12/1/2020,AA0108,BB0234,CC00240,USD,4/5/2019,,LATAM,31,1.27625,14715.4688,1.49,0.00,0.00,3.83,5.32
1/1/2021,AA0108,BB0234,CC00240,USD,4/5/2019,,LATAM,31,1.27875,14737.10783,1.24,0.00,0.00,11.51,12.75
2/1/2021,AA0108,BB0234,CC00240,USD,4/5/2019,,LATAM,28,1.2726,14661.42098,0.95,0.00,0.00,7.64,8.58
3/1/2021,AA0108,BB0234,CC00240,USD,4/5/2019,,LATAM,31,1.2567,14468.56304,0.95,0.00,0.00,3.77,4.72
4/1/2021,AA0108,BB0234,CC00240,USD,4/5/2019,,LATAM,30,1.22915,14144.73862,0.95,0.00,0.00,11.06,12.01
5/1/2021,AA0108,BB0234,CC00240,USD,4/5/2019,,LATAM,31,1.207,13885.15902,0.78,0.00,0.00,7.24,8.02
6/1/2021,AA0108,BB0234,CC00240,USD,4/5/2019,,LATAM,30,1.2396,14250.50358,0.66,0.00,0.00,7.44,8.09
7/1/2021,AA0108,BB0234,CC00240,USD,4/5/2019,,LATAM,31,1.2476,14323.90769,0.77,0.00,0.00,11.23,12.00
8/1/2021,AA0108,BB0234,CC00240,USD,4/5/2019,,LATAM,31,1.26165,14488.90215,0.34,0.00,0.00,7.57,7.91
9/1/2021,AA0108,BB0234,CC00240,USD,4/5/2019,,LATAM,30,1.2666,14536.24889,0.64,0.00,0.00,0.00,0.64
10/1/2021,AA0108,BB0234,CC00240,USD,4/5/2019,,LATAM,31,1.2376,14197.11602,0.65,0.00,0.00,11.14,11.79
11/1/2020,AA0108,BB0235,CC00241,USD,12/23/2018,,LATAM,30,1.307283333,245894378.6,67849.90,0.00,0.00,0.00,67849.90
12/1/2020,AA0108,BB0235,CC00241,USD,12/23/2018,,LATAM,31,1.280165939,245365884.1,68744.01,0.00,0.00,0.00,68744.01
1/1/2021,AA0108,BB0235,CC00241,USD,12/23/2018,,LATAM,31,1.272659677,379432157.9,110713.79,0.00,0.00,0.00,110713.79
2/1/2021,AA0108,BB0235,CC00241,USD,12/23/2018,,LATAM,28,1.2696125,378568542.1,95396.22,0.00,0.00,0.00,95396.22
3/1/2021,AA0108,BB0235,CC00241,USD,12/23/2018,,LATAM,31,1.256666129,374741858.8,102155.31,0.00,0.00,0.00,102155.31
4/1/2021,AA0108,BB0235,CC00241,USD,12/23/2018,,LATAM,30,1.250138333,372830147.1,95533.33,0.00,0.00,0.00,95533.33
5/1/2021,AA0108,BB0235,CC00241,USD,12/23/2018,,LATAM,31,1.213006452,336353749.9,91136.52,0.00,0.00,0.00,91136.52
6/1/2021,AA0108,BB0235,CC00241,USD,12/23/2018,,LATAM,30,1.222941667,205799388.7,53228.33,0.00,0.00,0.00,53228.33
7/1/2021,AA0108,BB0235,CC00241,USD,12/23/2018,,LATAM,31,1.251033484,210541344.3,55752.23,0.00,0.00,0.00,55752.23
8/1/2021,AA0108,BB0235,CC00241,USD,12/23/2018,,LATAM,31,1.260245161,212108142,60166.49,0.00,0.00,0.00,60166.49
9/1/2021,AA0108,BB0235,CC00241,USD,12/23/2018,,LATAM,30,1.266191667,213126844.8,51330.11,0.00,0.00,0.00,51330.11
10/1/2021,AA0108,BB0235,CC00241,USD,12/23/2018,,LATAM,31,1.244051613,209414514.5,50210.89,0.00,0.00,0.00,50210.89
11/1/2020,AA0109,BB0236,CC00242,CAD,6/26/2018,,LATAM,30,1,189456.16,72.99,0.00,226.00,765.00,1063.99
12/1/2020,AA0109,BB0236,CC00242,CAD,6/26/2018,,LATAM,31,1,272511.47,107.76,0.00,247.00,762.00,1116.76
